brand,class,gender,name,code,price
lee,,,SLIM WESTERN SHIRT CUA NEGRO/GRIS/VERDE,4115-4917-79-01,1699
lee,,,WESTERN DENIM SHIRT LS DENIM INDIGO,4201-2257-85-01,1699
lee,,,WADE WESTERN DENIM SHIRT LS INDIGO,4301-1118-93-01,1599
lee,,,WADE WESTERN DENIM SHIRT LS RAW WASH,4301-1836-80-01,1599
lee,,,WADE WESTERN DENIM SHIRT LS NEGRO PW,4301-1837-79-01,1599
lee,,,SLIM SHIRT III PIMA FULL PRINT FLORAL,4371-1838-36-01,1799
lee,,,SLIM SHIRT IV PIMA HERRINGBONE NAVY/WHIT,4371-1839-02-01,1799
lee,,,SLIM SHIRT V PIMA PIED DE PULL NAVY/GREE,4371-1840-62-01,1799
lee,,,SLIM SHIRT I PIMA FULL PRINT NAVY/BORD,4371-1841-58-01,1799
lee,,,SLIM SHIRT II POPLIN PIMA BORDEAUX/NAVY,4371-1842-38-01,1799
lee,,,SLIM SHIRT VIII POPLIN PIMA BOEDEAUX,4371-1845-58-01,1799
lee,,,SLIM SHIRT VI LS POPLIN BLANCO,4371-2285-02-01,1599
lee,,,SLIM SHIRT VII LS POPLIN NEGRO,4371-2317-79-01,1599
lee,,,BUTTON DOWN SHIRT II CUADROS AZUL/NEGRO,4372-4917-37-01,1699
lee,,,LEA SHIRT II FRANELLA CUADROS ROJO/NEGRO,4419-4917-55-01,1499
lee,,,DESTROY DENIM SHIRT DENIM DESTROY WASH,4447-1118-95-01,1699
lee,,,WOMEN DENIM SHIRT I DENIM LIGHT WASH,4448-1219-86-01,1799
lee,,,WOMEN DENIM SHIRT II DENIM STONE WASH,4448-1220-94-01,1799
lee,,,LILY SHIRT II POPLIN BLANCO+BORDADO PUÑO,4449-1853-02-01,1699
lee,,,GUGU SHIRT II CUADROS NEGRO/GRIS/VERDE,4450-4917-79-01,1499
lee,,,SOPHIE SHIRT GASA NEGRO GARMENT WASH,4451-5969-79-01,1599
lee,,,NIGHT SHIRT SEDA LAVADA ROJO,4453-5963-55-01,1599
lee,,,EWAN SHIRT I VOILE CUADRO NEGRO/ROJO,4503-1850-79-01,1499
lee,,,EWAN SHIRT II VOILE CUADRO AZUL/NEGRO,4503-1851-37-01,1499
lee,,,EWAN SHIRT III VOILE CUAD AZUL/NEGRO/VDE,4503-1852-62-01,1499
lee,,,MAX SHIRT II FRANELLA CUAD ROJO/NEGRO,4523-4917-55-01,1699
lee,,,MAX SHIRT I FRANELLA CUAD NEGRO/AZUL,4523-4917-79-01,1699
lee,,,URBAN SHIRT III PIMA MINI CHECK GREY/BLA,4538-1846-71-01,1799
lee,,,URBAN SHIRT IV PIMA BOTONÉ BORDEAUX,4538-1847-58-01,1799
lee,,,URBAN SHIRT V POPLIN PIMA BOTONE NAVY,4538-1848-38-01,1799
lee,,,URBAN SHIRT VI PIMA MINI CHECK RED/ORANG,4538-1849-55-01,1799
lee,,,SAM SHIRT LS POPLIN PAPERTOUCH BLACK,4539-2640-79-01,1499
lee,,,JAMIE BASIC SOCK KNIT GREY,5138-0000-71-01,149
lee,,,JAMIE BASIC SOCK KNIT BLACK,5138-0000-79-01,149
