brand,class,gender,name,code,price
spirit,mochila,unisex,glass,,850
spirit,mochila,unisex,freedom,,850
spirit,mochila,unisex,spring riñonera,7060,490
spirit,mochila,unisex,basic riñonera,7040,490
spirit,mochila,unisex,travel bolso,6050,990
spirit,mochila,unisex,travel bolso,6040,850
spirit,mochila,unisex,s vulcano,m1126,1090
spirit,mochila,unisex,s ultra,m1145,1350
spirit,mochila,unisex,max sprint,m1310,990
spirit,mochila,unisex,expedition,m1150,2490
