brand,class,gender,name,code,price
uniform,pantalon,hombre,jean denim,,699
uniform,pantalon,hombre,corderoy,,990
uniform,camisa,hombre,camisa m/c,,690
uniform,camisa,hombre,camisa m/l,,790
uniform,camisa,hombre,camisa denim,,990
uniform,camisa,hombre,camisa m/l lisa white poplin,,790
uniform,remera,hombre,remera est,,290
uniform,bermuda,hombre,bermuda lino,,750
uniform,campera,hombre,campera jkt y blazer,,990
uniform,polar micropolar,hombre,polar f/z,,2490
