brand,class,gender,name,code,price
skala,accesorio,unisex,mascara,,270
skala,accesorio,unisex,mag,,179
skala,accesorio,unisex,riñonera running,,240
skala,accesorio,unisex,cuello com,,270
skala,accesorio,unisex,manguita,,260
skala,accesorio,unisex,colgante lentes,,80
