brand,class,gender,name,code,price
wrangler,,,BARD TEE JERSEY NEGRO,7199-4861-79-01,849
wrangler,,,RETRO GLORY DET TEE NGRO+ROJO,7200-4861-55-01,699
wrangler,,,RETRO GLORY DET TEE GR MLNGE+ROJO,7200-4861-70-01,699
wrangler,,,RETRO GLORY KISS TEE NEGRO,7200-4861-79-01,699
wrangler,,,KELSIE HOODIE FRIZA CON CORDERITO BEIGE,7233-5447-01-01,2299
wrangler,,,KELSIE HOODIE FRIZA CON CORDERITO UVA,7233-5447-16-01,2299
wrangler,,,CARMELA SHINE TEE JERSEY C/LENTEJ BLANCO,7238-4861-02-01,1199
wrangler,,,CARMELA SHINE TEE JERSEY C/LENTEJ AZUL,7238-4861-37-01,1199
wrangler,,,LEXI TEE ALGODON VISCOSA BLANCO,7246-4812-02-01,829
wrangler,,,LEXI TEE ALGODON VISCOSA ROJO,7246-4812-55-01,829
wrangler,,,SIDNEY TEE PUNTO CORTADO NEGRO + BLANCO,7247-4861-79-01,799
wrangler,,,TALA TEE JERSEY FLAME CRUDO,7248-4875-01-01,869
wrangler,,,TALA TEE JERSEY FLAME ROJO,7248-4875-55-01,869
wrangler,,,VICKIE TEE JERSEY GRIS MELANGE,7249-4861-70-01,1199
wrangler,,,VICKIE TEE JERSEY NEGRO,7249-4861-79-01,1199
wrangler,,,SNOW TEE JERSEY BLANCO,7251-4861-02-01,1199
wrangler,,,SNOW TEE JERSEY UVA,7251-4861-16-01,1199
wrangler,,,AMAPOLA TEE VISCOSA CON ALGODON UVA,7252-4812-16-01,749
wrangler,,,AMAPOLA TEE VISCOSA CON ALGODON AZUL MAR,7252-4812-38-01,749
wrangler,,,AMAPOLA TEE VISCOSA CON ALGODON NEGRO,7252-4812-79-01,749
wrangler,,,MILA TEE PUNTO CORTADO NEGRO,7253-4861-79-01,799
wrangler,,,MARCI TEE VISCOSA CON ENCAJE NEGRO,7254-5960-79-01,1299
wrangler,,,MALI TEE VISCOSA GRIS MEL OSCURO,7255-5960-77-01,769
wrangler,,,MALI TEE VISCOSA NEGRO,7255-5960-79-01,769
wrangler,,,MILLIE TEE A DEFINIR ROJO,7256-2169-55-01,999
wrangler,,,MILLIE TEE A DEFINIR GRIS MELANGE,7256-2169-70-01,999
wrangler,,,FLOWER TEE PUNTO DIFERENCIADO BEIGE,7257-4861-01-01,929
wrangler,,,FLOWER TEE PUNTO DIFERENCIADO GRIS MELAN,7257-4861-70-01,929
wrangler,,,FLOWER TEE PUNTO DIFERENCIADO NEGRO,7257-4861-79-01,929
wrangler,,,SHINE SWEATER TEJIDO GRIS MELANGE,7259-4490-70-01,2499
wrangler,,,ADELE COAT TEJIDO C/LUREX ROJO+AZUL+DOR,7260-5985-55-01,2699
wrangler,,,FLOWER COAT TEJIDO CRUDO+NEGRO+BRICK,7261-4490-01-01,2599
wrangler,,,ANNIE HOODIE TEJIDO DIFER C/CORD CRUDO,7262-4492-01-01,2699
wrangler,,,BRIA HOODIE FRIZA CON JERSEY NEGRO,7263-5447-79-01,2499
wrangler,,,CELINE HOODIE FRIZA ESTAMPADA AZUL+BCO,7264-5447-37-01,1799
wrangler,,,CELINE HOODIE FRIZA ESTAMPADA ROJO+BCO,7264-5447-55-01,1799
wrangler,,,AMELIE COAT TEJIDO NEGRO + BLANCO,7265-4490-79-01,2699
wrangler,,,BASIC STRAP TANK JERS/ELAS BLANCO,7267-4860-02-01,499
wrangler,,,BASIC STRAP TANK JER/ELAS.NEGRO,7267-4860-79-01,499
wrangler,,,STELLA TEE JERSEY PESADO AZUL,7277-4861-36-01,1199
wrangler,,,STELLA TEE JERSEY PESADO NEGRO,7277-4861-79-01,1199
wrangler,,,OLIVER PANEAUX TEE JERSEY AZUL+NEGRO+BCO,7308-4861-37-01,799
wrangler,,,GARRY HOODIE FRIZA CON VIYELA AZUL+VERDE,7312-5447-37-01,2399
wrangler,,,LENON SWEATER TEJIDO GRANATE+BCO+AZUL,7314-4800-58-01,1899
wrangler,,,LENON SWEATER TEJIDO NEGRO+MARRON+BCO,7314-4800-79-01,1899
wrangler,,,DILLON TEE JERSEY GRIS MELANGE DEGRADÉ,7327-4861-70-01,799
wrangler,,,NEVILLE TEE JERSEY UVA,7336-4861-16-01,849
wrangler,,,NEVILLE TEE JERSEY AZUL,7336-4861-37-01,849
wrangler,,,NEVILLE TEE JERSEY GRIS TOPO,7336-4861-78-01,849
wrangler,,,RYAN TEE JERSEY GRIS MELANGE,7339-4861-70-01,729
wrangler,,,REX BUTTON TEE JERSEY DIFERENCIADO MARIN,7341-4861-38-01,899
wrangler,,,REX BUTTON TEE JERSEY DIFERENCIADO GRIS,7341-4861-70-01,899
wrangler,,,WHELLER TEE JERSEY BLANCO,7342-4861-01-01,729
wrangler,,,WHELLER TEE JERSEY BLANCO,7342-4861-02-01,729
wrangler,,,WHELLER TEE JERSEY AZUL,7342-4861-36-01,729
wrangler,,,WHELLER TEE JERSEY AZUL MARINO,7342-4861-38-01,729
wrangler,,,WHELLER TEE JERSEY VERDE BOTELLA,7342-4861-64-01,729
wrangler,,,WHELLER TEE JERSEY GRIS MELANG,7342-4861-71-01,729
wrangler,,,WHELLER TEE JERSEY GRIS MELANGE MEDIO,7342-4861-72-01,729
wrangler,,,KABEL TEE JERSEY GRANATE,7345-4861-10-01,769
wrangler,,,KABEL TEE JERSEY AZUL MARINO,7345-4861-38-01,769
wrangler,,,ROLF TEE JERSEY AZUL MARINO,7351-4861-38-01,729
wrangler,,,ROLF TEE JERSEY NEGRO,7351-4861-79-01,729
wrangler,,,RUPERT TEE JERSEY VERDE BOTELLA,7354-4861-64-01,769
wrangler,,,RUPERT TEE JERSEY GRIS MELANGE,7354-4861-70-01,769
wrangler,,,SMITH SWEATER ALGODON AZUL MARINO + UVA,7355-4800-38-01,2399
wrangler,,,SMITH SWEATER ALGODÓN BOTELLA+GRIS+CELES,7355-4800-64-01,2399
wrangler,,,PERCY SWEATER TEJIDO NEGRO + GRIS,7360-4490-79-01,2399
wrangler,,,PATRICK SWEATER TEJIDO AZUL,7363-4490-37-01,2299
wrangler,,,PATRICK SWEATER TEJIDO BORDO + GRIS TOPO,7363-4490-58-01,2299
wrangler,,,HUNTER GUARDA SWEATER ALGODON AZUL + BOR,7364-4800-37-01,2699
wrangler,,,KABEL CREW NECK FRIZA AZUL MARINO,7366-5447-38-01,1599
wrangler,,,KABEL CREW NECK FRIZA GRIS MELANGE,7366-5447-70-01,1599
wrangler,,,BROCK CREW NECK FRIZA UVA,7367-5447-16-01,2199
wrangler,,,BROCK CREW NECK FRIZA VERDE BOTELLA,7367-5447-64-01,2199
wrangler,,,MILO HOODIE FRIZA AZUL,7368-5447-37-01,1999
wrangler,,,MILO HOODIE FRIZA ROJO,7368-5447-55-01,1999
wrangler,,,MILO HOODIE FRIZA GRIS MELANGE,7368-5447-70-01,1999
wrangler,,,MIKE TEE JERSEY AZUL IDEM ORIGINAL,7369-4861-38-01,799
wrangler,,,MIKE TEE JERSEY FADED BLACK IDEM ORIG.,7369-4861-79-01,799
wrangler,,,PAUL STRIPE TEE JERSEY AZUL MARINO,7567-4861-38-01,799
wrangler,,,BASIC TEE M/C ESCOTE REDONDO JERSEY BCO,7586-4861-02-01,599
wrangler,,,BASIC TEE M/C ESCOTE REDONDO JERSEY NEG,7586-4861-79-01,599
wrangler,,,MORRIS TEE JERSEY GRANATE,7590-4861-58-01,769
wrangler,,,MORRIS TEE JERSEY GRIS MELANGE OSCURO,7590-4861-77-01,769
wrangler,,,MORRIS TEE JERSEY NEGRO,7590-4861-79-01,769
wrangler,,,JACK SWEATER CAMUFLADO TEJIDO NEGRO,7700-4490-79-01,2299
wrangler,,,POLO BASIC MICRO PIQ.30/1 PIMA AZL MAR,7719-5220-38-01,869
wrangler,,,,7719-5220-55-01,869
wrangler,,,POLO BASIC MICRO PIQUE 30/1 PIMA NEGRO,7719-5221-79-01,869
wrangler,,,BOW TEE JERSEY VERDE MILITAR,7735-4861-68-01,849
wrangler,,,TYLER PANEAUX POLO JERSEY AZUL+MARINO,7754-4861-37-01,1299
wrangler,,,TYLER PANEAUX POLO JERSEY BORDO+FRANCIA,7754-4861-58-01,1299
wrangler,,,NICKIE SWEATER CREW NECK TEJIDO AZUL,7803-4803-37-01,2299
wrangler,,,NICKIE SWEATER CREW NECK TEJIDO NEGRO,7803-4803-79-01,2299
wrangler,,,LYLA SWEATER TEJIDO CON LUREX AZUL,7806-5985-37-01,2299
wrangler,,,LYLA SWEATER TEJIDO CON LUREX ROJO,7806-5985-55-01,2299
wrangler,,,RICKY HOODIE JERSEY NEGRO+GRIS MGE,7914-4862-79-01,2299
wrangler,,,TOM SWEATER TEJIDO ALGODON,7915-4800-37-01,1799
wrangler,,,TOM SWEATER TEJIDO ALGODON NEGRO,7915-4800-79-01,1799
wrangler,,,RETRO GLORY KABEL TEE BNCA+AZUL,7942-4861-02-01,679
wrangler,,,RETRO GLORY KABEL TEE NANJA+AZUL,7942-4861-10-01,679
wrangler,,,RETRO GLORY KABEL TEE AZUL+CLSTE,7942-4861-37-01,679
wrangler,,,NEW PLAIN BOXER JERSEY C/ELAST.BLANCO,8123-4900-02-01,379
wrangler,,,NEW PLAIN BOXER JERSEY C/ ELAST.AZUL,8123-4900-38-01,379
wrangler,,,NEW PLAIN BOXER JERSEY C/ ELAST.MGE,8123-4900-70-01,379
wrangler,,,NEW PLAIN BOXER JERSEY C/ELAST.NEGRO,8123-4900-79-01,379
wrangler,,,NEW PLAIN BOXER JERSEY C/ ELAST.UVA,8123-4901-16-01,379
wrangler,,,NEW STRIPE BOXER JRSY C/ELAST.BCO/GRIS,8124-4900-02-01,409
wrangler,,,NEW STRIPE BOXER JRSY C/ELAST MARI/RJO,8124-4900-55-01,409
wrangler,,,NEW STRIPE BOXER JRSY C/ELAST.NGR/GRIS,8124-4900-79-01,409
wrangler,,,COMFORT BOXER JERSEY C/ ELAST.GRANATE,8128-4859-16-01,399
wrangler,,,COMFORT BOXER JERSEY C/ELAST.FRANCIA,8128-4859-34-01,399
wrangler,,,COMFORT BOXER JERSEY CON ELAST.GRIS,8128-4859-71-01,399
wrangler,,,COMFORT BOXER JERSEY CON ELAST.NEGRO,8128-4859-79-01,399
wrangler,,,AUTHENTIC BOXER LISO JERSEY PETROLEO,8132-4900-34-01,429
wrangler,,,AUTHENTIC BOXER JERSEY AZUL,8132-4900-37-01,429
wrangler,,,AUTHENTIC BOXER LISO JERSEY NEGRO,8132-4900-78-01,429
wrangler,,,AUTHENTIC BOXER RAY.JERSEY AZUL MLG,8132-4901-37-01,429
wrangler,,,AUTHENTIC BOXER RAY.GRIS MLG OSCURO,8132-4901-71-01,429
wrangler,,,BASIC TEE TWIN PACK BASIC SOFT BNC/NGRO,8301-4862-02-01,899
wrangler,,,BASIC TEE TWIN PACK V NECK BNC/NGRO,8301-4863-02-01,899
wrangler,,,,8338-4869-37-01,409
wrangler,,,,8338-4869-58-01,409
wrangler,,,,8339-4869-37-01,399
