brand,class,gender,name,code,price
marasco y espeziale,calzado,hombre,bota trek coco,928,2900
marasco y espeziale,calzado,hombre,bota engrasada,7007,2900
marasco y espeziale,calzado,hombre,bota engrasada c/corderito,7008,2900
