brand,class,gender,name,code,price
columbia,bermuda,hombre,loose roc,,1290
columbia,bermuda,hombre,frank,,1290
columbia,bermuda,hombre,wakeclearing,,1290
columbia,bermuda,hombre,tubezilla,,1290
columbia,bermuda,hombre,*blood apg guts 2,,1450
columbia,bermuda,hombre,power vertical,,1290
columbia,bermuda,hombre,atsa walk,,1290
columbia,bermuda,hombre,,am4185,1210
columbia,bermuda,hombre,dusk edge,,1375
columbia,bermuda,hombre,zero rules,,1290
columbia,polar micropolar,hombre,cathedral,,919
columbia,polar micropolar,hombre,fast trek h/z,,1599
columbia,polar micropolar,hombre,fast trek f/z,,1750
columbia,polar micropolar,hombre,hemlock h/z,,919
columbia,polar micropolar,hombre,intrepid h/z,em6262,1520
columbia,polar micropolar,hombre,intrepid f/z,em6265,1990
columbia,polar micropolar,hombre,intrepid vest,em6264,1390
columbia,polar micropolar,hombre,klamath h/z comun,am6994,1190
columbia,polar micropolar,hombre,klamath range 3 h/z,em6503,1190
columbia,polar micropolar,hombre,microvantage f/z,,1680
columbia,polar micropolar,hombre,northern peak,,1600
columbia,polar micropolar,hombre,rapel roc,,1600
columbia,polar micropolar,hombre,steen mountain,,1390
columbia,polar micropolar,hombre,glacial h/z,,980
columbia,polar micropolar,hombre,microvantage h/z,,980
columbia,polar micropolar,hombre,elevator h/z,,1350
columbia,polar micropolar,hombre,heat 360 f/z,,2750
columbia,polar micropolar,hombre,fast trek vest,,1290
columbia,polar micropolar,hombre,klamath f/z,,1490
columbia,polar micropolar,hombre,heat 360 h/z,,2300
columbia,polar micropolar,hombre,cast vest,,1150
columbia,polar micropolar,hombre,*lost reck,,1499
columbia,polar micropolar,hombre,hot dats,,2500
columbia,polar micropolar,hombre,titan pass f/z,,2790
columbia,polar micropolar,hombre,titan pass h/z,,1990
columbia,polar micropolar,hombre,jackson,,2180
columbia,polar micropolar,hombre,solar,,1150
columbia,polar micropolar,hombre,solar h/z,,1590
columbia,camisa manga larga,hombre,bahama,,1690
columbia,camisa manga larga,hombre,bonehead,,1490
columbia,camisa manga larga,hombre,carray cuadros,,1490
columbia,camisa manga larga,hombre,frost warming,,1790
columbia,camisa manga larga,hombre,lewsville,,1290
columbia,camisa manga larga,hombre,padre island,,1290
columbia,camisa manga larga,hombre,silver ridge,,2100
columbia,camisa manga larga,hombre,silver ridge plaid,,2100
columbia,camisa manga larga,hombre,tamiami,,1690
columbia,camisa manga larga,hombre,utilizer cuadros,,1490
columbia,camisa manga larga,hombre,vapor cuadros,,1490
columbia,camisa manga larga,hombre,voyager,,1490
columbia,camisa manga larga,hombre,weston pass,am7554,1490
columbia,camisa manga larga,hombre,corktown,am1026,1490
columbia,camisa manga larga,hombre,thompson,,1490
columbia,camisa manga larga,hombre,cool creek,,1490
columbia,camisa manga larga,hombre,declination,,1600
columbia,camisa manga larga,hombre,flare viyela,,1860
columbia,camisa manga larga,hombre,outback cuadros,,1550
columbia,camisa manga larga,hombre,cascade,,1750
columbia,camisa manga corta,hombre,bahama,,1475
columbia,camisa manga corta,hombre,cotton wood cuadro,,990
columbia,camisa manga corta,hombre,cotton wood lisa,,990
columbia,camisa manga corta,hombre,crown point,,1029
columbia,camisa manga corta,hombre,east peak,,990
columbia,camisa manga corta,hombre,intercontinental,,1290
columbia,camisa manga corta,hombre,longitude,,1320
columbia,camisa manga corta,hombre,mesa ridge,,1100
columbia,camisa manga corta,hombre,pinnacle point,,1290
columbia,camisa manga corta,hombre,rigge creek,,1290
columbia,camisa manga corta,hombre,silver ridge cuadros,,1740
columbia,camisa manga corta,hombre,silver ridge lisa,,1600
columbia,camisa manga corta,hombre,tamiami,,1475
columbia,camisa manga corta,hombre,uptowner,,1430
columbia,camisa manga corta,hombre,utilizer trail cuadro,,1290
columbia,camisa manga corta,hombre,utilizer trail lisa,,1290
columbia,camisa manga corta,hombre,voyager,,1400
columbia,camisa manga corta,hombre,cliff,,1290
columbia,camisa manga corta,hombre,decoy rock,,1375
columbia,camisa manga corta,hombre,treeline,,1290
columbia,camisa manga corta,hombre,katchor,,1200
columbia,camisa manga corta,hombre,corktown,,1290
columbia,camisa manga corta,hombre,tree forks,,1430
columbia,camisa manga corta,hombre,declination,,1400
columbia,camisa manga corta,hombre,cape jake,,1200
columbia,camisa manga corta,hombre,security check,,1300
columbia,camisa manga corta,hombre,sterling,,1300
columbia,camisa manga corta,hombre,bonehead,,1340
columbia,chomba,hombre,*chek dam,em6463,970
columbia,chomba,hombre,garden grove,em6339,879
columbia,chomba,hombre,ibex 2,em2415,879
columbia,chomba,hombre,mill creek,em6417,970
columbia,chomba,hombre,pacific grove,,879
columbia,chomba,hombre,thisteltown lisa,am6284,970
columbia,chomba,hombre,thisteltown rayada,am6757,1040
columbia,chomba,hombre,trail detector,tm6703,1150
columbia,chomba,hombre,new utilizer,,1150
columbia,chomba,hombre,*windi point rayada,,1150
columbia,chomba,hombre,*sweat thresat,,1150
columbia,chomba,hombre,zero rules,,1150
columbia,remera,hombre,all trail m/c,am6149,820
columbia,remera,hombre,altimeter m/c,em6960,820
columbia,remera,hombre,mountain tech 2 m/c,em6967,820
columbia,remera,hombre,trail endurance,em6937,820
columbia,remera,hombre,trail pro m/c,em6025,820
columbia,remera,hombre,zapper hills tee m/c,em6916,820
columbia,remera,hombre,embroided m/l,am2163,660
columbia,remera,hombre,mock neck 2 m/l,am6777,690
columbia,remera,hombre,mountain tech m/l,tm6753,930
columbia,remera,hombre,trail endurance m/l,em6938,930
columbia,remera,hombre,valley view m/l,,820
columbia,remera,hombre,freezer pfg,,820
columbia,remera,hombre,skiff guide pfg,,820
columbia,remera,hombre,speed hike,,820
columbia,remera,hombre,persistence,,820
columbia,remera,hombre,rapid rock,,820
columbia,remera,hombre,zero rules,,820
columbia,remera,hombre,polera,,930
columbia,campera desmontable,dama,argon ice,,4950
columbia,campera desmontable,dama,white locks,,4950
columbia,campera desmontable,dama,bugaboo parka,,5750
columbia,campera desmontable,dama,bugaboo shell,,5750
columbia,campera desmontable,dama,bugaboo casual 3 en 1,,8600
columbia,campera desmontable,dama,whirlbird oh,,8990
columbia,campera desmontable,dama,outer west,,5100
columbia,campera desmontable,dama,bugaboo interchange oh,,6300
columbia,campera fija,dama,aurora ice,wl5425,2475
columbia,campera fija,dama,columbia blues,al7212,1375
columbia,campera fija,dama,falmouth 2,wl3094,2310
columbia,campera fija,dama,gotcha grooving,sl5464,3100
columbia,campera fija,dama,kaleidaslope oh,wl4045,4300
columbia,campera fija,dama,mercury maver,,6150
columbia,campera fija,dama,pommier glade,el5454,4675
columbia,campera fija,dama,varaluck,el5459,5400
columbia,campera fija,dama,varaluck 2,el5082,5400
columbia,campera fija,dama,varaluck tapado,,7200
columbia,campera fija,dama,verglas,el5462,3090
columbia,campera fija,dama,trillium,,2750
columbia,campera fija,dama,buhermut pass,,5270
columbia,campera fija,dama,powerfly,,7590
columbia,campera fija,dama,shimmer me hood,,5049
columbia,campera fija,dama,garson pass,,5390
columbia,campera fija,dama,bugaboo,,5270
columbia,campera fija,dama,*mighty lite tapado,,5720
columbia,campera fija,dama,mighty lite jkt,,4100
columbia,campera fija,dama,melange,,5390
columbia,campera fija,dama,powder pillo tapado,,5500
columbia,campera fija,dama,alpin action,,5390
columbia,campera fija,dama,goto c/capucha,,4900
columbia,campera fija,dama,*hillfire tapado,,6700
columbia,campera fija,dama,mercury tapado,,6380
columbia,campera fija,dama,flash forward,,4500
columbia,campera fija,dama,vista e,,3900
columbia,campera fija,dama,flash forward parka,,5300
columbia,campera fija,dama,shelldrake tapado,,7550
columbia,campera fija,dama,powder pillow jkt,,4900
columbia,campera fija,dama,mercury maver tapado,,6670
columbia,campera fija,dama,down diva tapado,,7249
columbia,chaleco,dama,melange maven,,2800
columbia,chaleco,dama,mercury maven,wl1468,2800
columbia,chaleco,dama,power dreams rev,sl1039,2800
columbia,chaleco,dama,resolute,el1058,2800
columbia,chaleco,dama,trail twist,,2800
columbia,chaleco,dama,verglas,el1061,2800
columbia,chaleco,dama,mighty lite,,3000
columbia,chaleco,dama,power pillow,,2750
columbia,campera softshell,dama,glacial gleam,wl6557,1990
columbia,campera softshell,dama,kruser ridge,wl6081,3200
columbia,campera softshell,dama,landlash,wl6659,3180
columbia,campera softshell,dama,phurtec,,4200
columbia,campera softshell,dama,soft drop,,2740
columbia,campera softshell,dama,sure fire,,2090
columbia,campera softshell,dama,sweet slope c/capucha,wl6440,2410
columbia,campera softshell,dama,trail time,el6510,2200
columbia,campera softshell,dama,trail twist,tl6221,2200
columbia,campera softshell,dama,winter ace,wl6375,2310
columbia,campera softshell,dama,sweet as,,3100
columbia,campera softshell,dama,trail twist 2,al3036,2200
columbia,campera softshell,dama,luxford,,2420
columbia,campera softshell,dama,techtonic,,3960
columbia,campera sport,dama,wicked summit,,1050
columbia,polar micropolar,dama,benton springs,pl6327,1120
columbia,polar micropolar,dama,benton springs vest,wl1023,950
columbia,polar micropolar,dama,fast trek f/z,al6542,1350
columbia,polar micropolar,dama,fast trek hoodie,,1500
columbia,polar micropolar,dama,glacial h/z,al6413,1290
columbia,polar micropolar,dama,glacial h/z 3,al6389,1290
columbia,polar micropolar,dama,intrepid f/z,el6271,1590
columbia,polar micropolar,dama,kerby c/guarda,,1210
columbia,polar micropolar,dama,microvantage f/z,el6882,1500
columbia,polar micropolar,dama,microvantage h/z,el6883,1290
columbia,polar micropolar,dama,*shapphire sky vest,wl1017,1350
columbia,polar micropolar,dama,twilight c/capucha,wl3155,990
columbia,polar micropolar,dama,heat 360 f/z,,2590
columbia,polar micropolar,dama,heat 360 h/z,,2310
columbia,polar micropolar,dama,cross light h/z,,2600
columbia,polar micropolar,dama,fuller s/capucha,,2150
columbia,polar micropolar,dama,fuller c/capucha,,2450
columbia,polar micropolar,dama,titan pass,,2400
columbia,polar micropolar,dama,adventure f/z,,1350
columbia,campera rompeviento,dama,cougar flats,rl3007,1400
