brand,class,gender,name,code,price
overol,remera,hombre,remera m/c,,290
overol,remera,hombre,remera m/l,,450
overol,remera,hombre,remera c/capucha,,390
overol,buzo,hombre,campera algodon,,790
overol,buzo,hombre,campera algodon c/capucha,,890
