brand,class,gender,name,code,price
marmot,campera,hombre,zeus jkt duvet,,7100
marmot,campera,hombre,calen jkt fibra hueca,,5200
marmot,campera,dama,jena jkt duvet,,6750
marmot,campera,dama,kitzbuhel jkt fibra hueca,,4300
marmot,campera,hombre,rompevientos super mica,,6000
marmot,campera,dama,rompevientos precip,,3650
marmot,campera,hombre,rompevientos precip,,3650
marmot,campera,hombre,trench duvet sonya,,7500
marmot,campera,hombre,jkt esces respirable,,3300
