brand,class,gender,name,code,price
iñaki,remera,hombre,remera todas,,599
iñaki,buzo,hombre,campera algodon,,1590
iñaki,buzo,hombre,buzo algodon bossa pigmentado,,890
iñaki,buzo,hombre,buzo algodon c/capucha,,1290
iñaki,buzo,hombre,buzo c/cierre pigmentado,,1290
iñaki,buzo,hombre,campera algodon/nylon cam,,1290
