brand,class,gender,name,code,price
mayorca,remera,hombre,remera m/c,,490
mayorca,remera,hombre,remera m/l,,590
mayorca,buzo,hombre,buzo c/capucha,,990
mayorca,buzo,hombre,campera algodon,,1690
